خطاب	خطاب
نسس اْ بيان فرمايو كه شادي ني رسومات ما ككهنا لوككو رقص – ناححوانو عمل – كروا لاككا انسس مولى نسس جه مؤمنين	نے اْ بيان فرمايو uni06430647.liga.init.fina شادي ني رسومات ما گهuni06460627.isol لوگو رقص – uni06460627.isolچوانو عمل – كروا لاگا انے مولى نے uni062C06BE.liga.init.medi مؤمنين
واسطسس فكر انسس رحمة ؛	واسطے فكر انے رحمة ؛
اهنا خاطر اْثث يه فرمايو كه اْ مثل جو عمل كرتا هوئي تو مملوك اْل محمد نا ثثاسسس نه اْؤجو!	اهuni06460627.isol خاطر اْپ يه فرمايو uni06430647.liga.init.fina اْ مثل جو عمل كرuni062A0627.isol هوئي تو مملوك اْل محمد uni06460627.isol پاےس uni064606BE.liga.init.medi اْؤجو!
– اْ مثل سخت فرمايو مككر اهنا اندر بهي اْثثني تو مؤمنين واسطسس محبة} بهريلي ؛	– اْ مثل سخت فرمايو مگر اهuni06460627.isol اندر uni062806BE.liga.init.mediي اْپني تو مؤمنين واسطے محبة} uni062806BE.liga.init.mediريلي ؛
كيم كه اْثثنسس اتني فكر ؛	كيم uni06430647.liga.init.fina اْپنے اتني فكر ؛
انسس حمية – ضضيك ؛	انے حمية – ٹيك ؛
كه مارا مؤمنين اْ مثل عمل كرسس!	uni06430647.liga.init.fina مارا مؤمنين اْ مثل عمل كرے!
هوسس اْثث مولى وعظ ني مجلس ما اْ مثل فرمايو انسس اهنا بعد روضة طاهرة ثثدهارا انسس وهاطط اْثث تقريبًا بسس كلاك	هوے اْپ مولى وعظ ني مجلس ما اْ مثل فرمايو انے اهuni06460627.isol بعد روضة طاهرة پدهارا انے وهاں اْپ تقريبًا بے uni064306440627.isolك
لككن تشريف راكهي،	لگن تشريف راuni06430647.liga.init.finaي،
يه عرصة ما اْثث يه نه جمن تناول فرمايو نه كه اْرام فرمايو بس اْثثنا والد ني قبر نا سامنسس تشريف راكهتا انسس	يه عرصة ما اْپ يه uni064606BE.liga.init.medi جمن تuni06460627.isolول فرمايو uni064606BE.liga.init.medi uni06430647.liga.init.fina اْرام فرمايو بس اْپuni06460627.isol والد ني قبر uni06460627.isol سامنے تشريف راuni06430647.liga.init.finauni062A0627.isol انے
مؤمنين نسس زيارة نو شرف بخشتا،	مؤمنين نے زيارة نو شرف بخشuni062A0627.isol،
خدا اْوا مولى نا زمان ما اثثني ولادة تهاوو انسس اْوا شان نا داعي،	خدا اْوا مولى uni06460627.isol زمان ما اپني ولادة uni062A06BE.liga.init.mediاوو انے اْوا شان uni06460627.isol داuni0639064A.liga.init.fina،
رهبر انسس باوا شفيق ملوو اثثنسس مبارك كرسس،	رهبر انے uni06280627.isolوا شuni0641064A.liga.medi.finaق ملوو اپنے مuni06280627.isolرك كرے،
جه دن سي اْثث مولى يه اْ مثل فرمايو ته} دن سي دعوة ما اْمثل عمل تهاوو بندهـ تهئي ككيو،	uni062C06BE.liga.init.medi دن سي اْپ مولى يه اْ مثل فرمايو uni062A06BE.liga.init.medi} دن سي دعوة ما اْمثل عمل uni062A06BE.liga.init.mediاوو بندهـ uni062A06BE.liga.init.mediئي گيو،
تو كيوي شان سي اْثث مولى يه اثثنا عيب ثثر اثثني خامي ثثر ثثرده كيدو بلكه اهنسس سدهاري} ديدي انسس اهوي سدهاري	تو كيوي شان سي اْپ مولى يه اپuni06460627.isol uni0639064A.liga.init.finaب پر اپني خامي پر پرده كيدو بلuni06430647.liga.init.fina اهنے سدهاري} ديدي انے اهوي سدهاري
كه هوسس كوئي مؤمن مخلص اْ سيف الدين مولى ني صاف دل سي محبة كرتو هسسس تو كوئي وقت اْ مثل عمل كرسسس} نظظيطط،	uni06430647.liga.init.fina هوے كوئي مؤمن مخلص اْ سيف الدين مولى ني صاف دل سي محبة كرتو هےس تو كوئي وقت اْ مثل عمل كرےس} نظuni0638064A.liga.init.finaں،
خدا تعالى اْثث مولى ني عمر شريف نسس اثثنسس هداية ديوانسس تاروز قيامة دراز انسس دراز كرجو!	خدا تعالى اْپ مولى ني عمر شريف نے اپنے هداية ديوانے uni062A0627.isolروز uni0642064A.liga.medi.finaامة دراز انے دراز كرجو!
حر ع م ني شهادة	حر ع م ني شهادة
هوسس كربلاء ما سوطط تهائي ؛!	هوے كربلاء ما سوں uni062A06BE.liga.init.mediائي ؛!
اْه حسين كتنا نا عيوب نسس ستر كرينسس سدهارسس ؛	اْه حسين كتuni06460627.isol uni06460627.isol uni0639064A.liga.init.finaوب نے ستر كرينے سدهارے ؛
اهما أيك عجب شان نا شهيد كه جه نا ككناه معاف كرينسس حسين يه جه خامي هتي اهنسس خوبي ما بدلي ديدي،	اuni06470645.liga.medi.finaا أيك عجب شان uni06460627.isol شuni0647064A.liga.medi.finaد uni06430647.liga.init.fina uni062C06BE.liga.init.medi uni06460627.isol گuni06460627.isolه معاف كرينے حسين يه uni062C06BE.liga.init.medi خامي هتي اهنے خوبي ما بدلي ديدي،
حر يه حسين نا ككهورٌا نسس ثثظظلا روكا تها يه كتني مظظوضضي خامي هتي عيب هتو اهنسس حسين يه!	حر يه حسين uni06460627.isol گهورٌا نے پظظلا روكا uni062A06BE.liga.init.mediا يه كتني مظظوٹي خامي هتي uni0639064A.liga.init.finaب هتو اهنے حسين يه!
اهوي سعادة ما اهوي خوبي ما بدلي ديدي كه قيامة نا دن لكك اهني ذكر تهايا كرسسس	اهوي سعادة ما اهوي خوبي ما بدلي ديدي uni06430647.liga.init.fina uni0642064A.liga.medi.finaامة uni06460627.isol دن لگ اهني ذكر uni062A06BE.liga.init.mediايا كرےس
دشمنو ثثر ستر كيدو	دuni06340645.liga.medi.finaنو پر ستر كيدو
أسس سيف الدين مولى ني محبة ما ححكححور لوككو!	أے سيف الدين مولى ني محبة ما چكچور لوگو!
بيجا نا عيب نسس ستر كرواني معنى ايم نظظيطط كه ثثوتانا جان نسس عيب والو كري دو!	بيجا uni06460627.isol uni0639064A.liga.init.finaب نے ستر كرواني معنى ايم نظuni0638064A.liga.init.finaں uni06430647.liga.init.fina پوuni062A0627.isoluni06460627.isol جان نے uni0639064A.liga.init.finaب والو كري دو!
بيجا نسس كثثرٌا ثثظظناوا ما ثثوتانا كثثرٌا اُتاري دو!	بيجا نے كپرٌا پظظuni06460627.isolوا ما پوuni062A0627.isoluni06460627.isol كپرٌا اُuni062A0627.isolري دو!
يه تو نه سمجهي كظظوائي انسس اهما كئي شرف نتهي بلكه عيب ؛،	يه تو uni064606BE.liga.init.medi uni06330645.liga.medi.finauni062C06BE.liga.init.mediي كظظوائي انے اuni06470645.liga.medi.finaا كئي شرف نuni062A06BE.liga.init.mediي بلuni06430647.liga.init.fina uni0639064A.liga.init.finaب ؛،
يه مثل عمل كوئيسس كيدو كه جه لوككو رسول الله صلع نا وفاة نا بعدخلافة ني كرسي ثثر بيضضهي ككيا انسس جه رسو ل	يه مثل عمل كوئيے كيدو uni06430647.liga.init.fina uni062C06BE.liga.init.medi لوگو رسول االله صلع uni06460627.isol وفاة uni06460627.isol بعدخلافة ني كرسي پر بيٹuni0647064A.liga.medi.fina گيا انے uni062C06BE.liga.init.medi رسو ل
الله نا حقًا حقا وصي ؛	االله uni06460627.isol حقًا حقا وصي ؛
اهنا ثثر انسس اْثثنا ككهر ثثر مصيبتو نا بارش ورسايا،	اهuni06460627.isol پر انے اْپuni06460627.isol گهر پر مصيبتو uni06460627.isol uni06280627.isolرش ورسايا،
يه ثثوتسس كيوا لوككو هتا كه جه نا عيوب ثثر – خاميو ثثر رسول الله اْثثني تمام حيوة ثثرده كرتا رهيا،	يه پوتے كيوا لوگو هuni062A0627.isol uni06430647.liga.init.fina uni062C06BE.liga.init.medi uni06460627.isol uni0639064A.liga.init.finaوب پر – خاميو پر رسول االله اْپني uni062A06450627.finaم uni062D064A.liga.init.finaوة پرده كرuni062A0627.isol رuni0647064A.liga.medi.finaا،
جه وقت رسول الله اْثثني حج سي وداع تهئي نسس مدينة طرف ولي رهيا هتا انسس اْثث خدا ني اْخري امانة - علي ني ولاية	uni062C06BE.liga.init.medi وقت رسول االله اْپني حج سي وداع uni062A06BE.liga.init.mediئي نے مدينة طرف ولي رuni0647064A.liga.medi.finaا هuni062A0627.isol انے اْپ خدا ني اْخري امانة - علي ني ولاية
ني امانة نسس غدير خم ما أداء كري ححكا تو اْ لوككو سككلا رات نا اندهارا ما ملي نسس رسول الله اْثثني اونضضري ثثر	ني امانة نے غدير خم ما أداء كري چكا تو اْ لوگو سگلا رات uni06460627.isol اندهارا ما ملي نے رسول االله اْپني اونٹري پر
سوار ؛	سوار ؛
انسس سفر كري رهيا ؛	انے سفر كري رuni0647064A.liga.medi.finaا ؛
تو اْثثنا اوثثر ثثظظار ثثر سي ثثتهر ثثهينكسس تاكه رسول الله ني اونضضري نسس بهركاوسس انسس اهنا سبب رسول الله	تو اْپuni06460627.isol اوپر پظظار پر سي پuni062A06BE.liga.init.mediر پuni0647064A.liga.medi.finaنكے uni062A0627.isoluni06430647.liga.init.fina رسول االله ني اونٹري نے uni062806BE.liga.init.mediركاوے انے اهuni06460627.isol سبب رسول االله
ككري جائي انسس وفاة تهئي جائي،	گري جائي انے وفاة uni062A06BE.liga.init.mediئي جائي،
امير المؤمنين اْثثنا ساتهسس ؛	امير المؤمنين اْپuni06460627.isol ساuni062A06BE.liga.init.mediے ؛
اْثث عرض كرسس ؛	اْپ عرض كرے ؛
كه أسس رسول الله اْ سككلا كون ؛	uni06430647.liga.init.fina أے رسول االله اْ سگلا كون ؛
اْثث فرماويئسس همنا يه سككلا نسس ثثكري نسس قتل كري ناكهيسوطط!	اْپ فرماويئے uni06470645.liga.medi.finauni06460627.isol يه سگلا نے پكري نے قتل كري uni06460627.isoluni06430647.liga.init.finaيسوں!
تو رسول الله فرماوسس ؛	تو رسول االله فرماوے ؛
كه أسس بهائي علي صبر كرو صبر كرو جو ميطط ححاهوطط تو همنا يه سككلا نا نامو اْثثنسس بتاوي دؤطط – اْثث يه اْم	uni06430647.liga.init.fina أے uni062806BE.liga.init.mediائي علي صبر كرو صبر كرو جو ميں چاهوں تو uni06470645.liga.medi.finauni06460627.isol يه سگلا uni06460627.isol uni06460627.isolمو اْپنے بuni062A0627.isolوي دؤں – اْپ يه اْم
فرمايو انسس اتنا ما أيك ويجلي ححمكي انسس يه سككلا نا ححهراؤ ديكهائي ككيا – مككر اْثث فرماوسس ؛	فرمايو انے اتuni06460627.isol ما أيك ويجلي چمكي انے يه سگلا uni06460627.isol چهراؤ ديuni06430647.liga.init.finaائي گيا – مگر اْپ فرماوے ؛
كه ميطط يه سككلا ثثر ثثرده كيدو ؛،	uni06430647.liga.init.fina ميں يه سگلا پر پرده كيدو ؛،
اْ مثل نا لوككو ثثر بهي أولياء الله هميشه ثثرده كرتا} رهيا كيم كه يه سككلا ني طبيعة ما} ستر كروو ؛	اْ مثل uni06460627.isol لوگو پر uni062806BE.liga.init.mediي أولياء االله uni06470645.liga.medi.finaيشه پرده كرuni062A0627.isol} رuni0647064A.liga.medi.finaا كيم uni06430647.liga.init.fina يه سگلا ني طبيعة ما} ستر كروو ؛
كوئي ني خامي نسس بتاوو يه سككلا نا اخلاق ما سي نتهي،	كوئي ني خامي نے بuni062A0627.isolوو يه سگلا uni06460627.isol اخلاق ما سي نuni062A06BE.liga.init.mediي،
يه} مثل ستر نا زمان ما بهي تهاتو} رهيو ؛،	يه} مثل ستر uni06460627.isol زمان ما uni062806BE.liga.init.mediي uni062A06BE.liga.init.mediاتو} رuni0647064A.liga.medi.finaو ؛،
دعاة كرام نا زمان ما ككهنا دشمنو تهيا مككر اْثث سككلا يه جتنو بني سكو يه سككلا ثثر ثثرده كيدو ؛	دعاة كرام uni06460627.isol زمان ما گهuni06460627.isol دuni06340645.liga.medi.finaنو uni062A06BE.liga.init.mediيا مگر اْپ سگلا يه جتنو بني سكو يه سگلا پر پرده كيدو ؛
- سيدنا هبة الله المؤيد في الدين رض نا زمان ما أيك دشمن اُضضهو كه جه مجدوع سي اولكهاتو هتو،	- سيدuni06460627.isol هبة االله المؤيد uni0641064A.liga.medi.fina الدين رض uni06460627.isol زمان ما أيك دuni06340645.liga.medi.finaن اُٹهو uni06430647.liga.init.fina uni062C06BE.liga.init.medi مجدوع سي اولuni06430647.liga.init.finaاتو هتو،
اهني ذكر مختصر ما كريئسس(مختصر ما كروو)	اهني ذكر مختصر ما كريئے(مختصر ما كروو)
انسس يه} مثل سيدنا طاهر سيف الدين رض نا زمان ما بهي ككهنا دشمنو هتا – مال نا دشمنو كه جه دشمني مال خرححي نسس	انے يه} مثل سيدuni06460627.isol طاهر سيف الدين رض uni06460627.isol زمان ما uni062806BE.liga.init.mediي گهuni06460627.isol دuni06340645.liga.medi.finaنو هuni062A0627.isol – مال uni06460627.isol دuni06340645.liga.medi.finaنو uni06430647.liga.init.fina uni062C06BE.liga.init.medi دuni06340645.liga.medi.finaني مال خرچي نے
